classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
106843170,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:31:05 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:30:56.783Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:31:03.881Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":472,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1407}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""20179114"":{""retired"":{""id"":14040382,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-04-18T18:12:06.833Z"",""updated_at"":""2018-05-09T08:31:05.636Z"",""retired_at"":""2018-05-09T08:31:05.624Z"",""subject_id"":20179114,""retirement_reason"":""classification_count""},""filename"":""Allestree_034.jpg""}}",20179114
106843191,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:31:43 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:31:03.900Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:31:41.672Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":454,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1463}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":168.00625610351562,""y"":783.717529296875,""tool"":0,""frame"":0,""width"":145.37762451171875,""height"":103.5264892578125,""details"":[{""value"":[0,1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":245.10043334960938,""y"":1153.7696533203125,""tool"":0,""frame"":0,""width"":74.89151000976562,""height"":50.6619873046875,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":264.9246520996094,""y"":446.7057800292969,""tool"":0,""frame"":0,""width"":59.472686767578125,""height"":48.459228515625,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179659"":{""retired"":{""id"":14612242,""workflow_id"":5983,""classifications_count"":4,""created_at"":""2018-05-09T08:31:43.512Z"",""updated_at"":""2018-06-07T15:56:28.966Z"",""retired_at"":""2018-06-07T15:56:28.961Z"",""subject_id"":20179659,""retirement_reason"":""classification_count""},""filename"":""Allestree_234.jpg""}}",20179659
106843223,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:32:17 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:31:41.720Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:32:15.496Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":478,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1391}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":88.01158142089844,""y"":197.69894409179688,""tool"":0,""frame"":0,""width"":249.2179412841797,""height"":464.9275817871094,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":911.05908203125,""y"":181.78250122070312,""tool"":0,""frame"":0,""width"":73.2994384765625,""height"":58.6395263671875,""details"":[{""value"":[0,1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":908.96484375,""y"":847.7598876953125,""tool"":0,""frame"":0,""width"":87.95928955078125,""height"":43.9796142578125,""details"":[{""value"":[0,1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":906.8705444335938,""y"":1168.1829833984375,""tool"":0,""frame"":0,""width"":83.770751953125,""height"":64.92236328125,""details"":[{""value"":[1,0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179184"":{""retired"":{""id"":14612252,""workflow_id"":5983,""classifications_count"":3,""created_at"":""2018-05-09T08:32:17.322Z"",""updated_at"":""2018-06-07T16:12:28.646Z"",""retired_at"":""2018-06-07T16:12:28.046Z"",""subject_id"":20179184,""retirement_reason"":""classification_count""},""filename"":""Allestree_068.jpg""}}",20179184
106843258,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:33:02 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:32:15.539Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:33:00.585Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":439,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1512}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":669.0916137695312,""y"":477.60247802734375,""tool"":0,""frame"":0,""width"":104.7174072265625,""height"":56.91162109375,""details"":[{""value"":[1,0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":666.8151245117188,""y"":1183.3067626953125,""tool"":0,""frame"":0,""width"":129.758544921875,""height"":61.464599609375,""details"":[{""value"":[1,0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179297"":{""retired"":{""id"":13127448,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-03-10T22:37:42.846Z"",""updated_at"":""2018-05-09T08:33:02.413Z"",""retired_at"":""2018-05-09T08:33:02.405Z"",""subject_id"":20179297,""retirement_reason"":""classification_count""},""filename"":""Allestree_121.jpg""}}",20179297
106843267,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:33:14 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:33:00.638Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:33:13.026Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":425,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1564}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text"",""Images (printed or part of the published content)""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""18221209"":{""retired"":{""id"":12827744,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-02-25T03:24:39.309Z"",""updated_at"":""2018-05-09T08:33:15.290Z"",""retired_at"":""2018-05-09T08:33:15.283Z"",""subject_id"":18221209,""retirement_reason"":""classification_count""},""filename"":""Albin_069.jpg""}}",18221209
106843272,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:33:22 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:33:13.053Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:33:20.267Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":459,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1447}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""No printed content (blank page / cover or binding)""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""20179061"":{""retired"":{""id"":14612261,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-05-09T08:33:22.116Z"",""updated_at"":""2018-06-07T15:50:33.651Z"",""retired_at"":""2018-06-07T15:50:33.637Z"",""subject_id"":20179061,""retirement_reason"":""classification_count""},""filename"":""Allestree_007.jpg""}}",20179061
106843297,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:33:44 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:33:20.288Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:33:43.263Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":425,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1562}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Images (printed or part of the published content)"",""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""18221275"":{""retired"":{""id"":12568425,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-02-15T21:08:29.337Z"",""updated_at"":""2018-05-09T08:33:45.033Z"",""retired_at"":""2018-05-09T08:33:45.007Z"",""subject_id"":18221275,""retirement_reason"":""classification_count""},""filename"":""Albin_095.jpg""}}",18221275
106843303,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:33:49 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:33:43.285Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:33:47.704Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":466,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1426}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""No printed content (blank page / cover or binding)""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""20179711"":{""retired"":{""id"":14202781,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-04-25T17:24:06.099Z"",""updated_at"":""2018-05-09T08:33:49.734Z"",""retired_at"":""2018-05-09T08:33:49.726Z"",""subject_id"":20179711,""retirement_reason"":""classification_count""},""filename"":""Allestree_259.jpg""}}",20179711
106843340,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:34:28 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:33:47.725Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:34:26.320Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":478,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1391}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":88.01158142089844,""y"":92.98551940917969,""tool"":0,""frame"":0,""width"":209.4268341064453,""height"":337.17723083496094,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":88.01158142089844,""y"":5.026244640350342,""tool"":0,""frame"":0,""width"":207.3325653076172,""height"":87.95927476882935,""details"":[{""value"":[0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":657.652587890625,""y"":113.92820739746094,""tool"":0,""frame"":0,""width"":102.61920166015625,""height"":73.29939270019531,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":898.4934692382812,""y"":823.88525390625,""tool"":0,""frame"":0,""width"":87.95928955078125,""height"":60.7337646484375,""details"":[{""value"":[1,0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179198"":{""retired"":{""id"":14612274,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-05-09T08:34:28.328Z"",""updated_at"":""2018-05-21T23:50:52.386Z"",""retired_at"":""2018-05-21T23:50:52.374Z"",""subject_id"":20179198,""retirement_reason"":""classification_count""},""filename"":""Allestree_074.jpg""}}",20179198
106843351,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:34:46 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:34:26.369Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:34:44.712Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":436,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1522}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""18221432"":{""retired"":{""id"":13117260,""workflow_id"":5983,""classifications_count"":3,""created_at"":""2018-03-10T03:42:42.508Z"",""updated_at"":""2018-05-09T08:34:46.508Z"",""retired_at"":""2018-05-09T08:34:46.499Z"",""subject_id"":18221432,""retirement_reason"":""classification_count""},""filename"":""Albin_153.jpg""}}",18221432
106843436,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:36:30 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:34:44.735Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:36:28.472Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":459,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1447}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":663.9942016601562,""y"":205.66000366210938,""tool"":0,""frame"":0,""width"":115.4659423828125,""height"":54.46502685546875,""details"":[{""value"":[1,0,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":670.530029296875,""y"":573.8436889648438,""tool"":0,""frame"":0,""width"":76.25103759765625,""height"":39.21484375,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":668.3514404296875,""y"":915.8841552734375,""tool"":0,""frame"":0,""width"":117.64447021484375,""height"":54.46502685546875,""details"":[{""value"":[1,2,0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179366"":{""retired"":{""id"":13696113,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-04-02T20:08:45.374Z"",""updated_at"":""2018-05-09T08:36:30.591Z"",""retired_at"":""2018-05-09T08:36:30.580Z"",""subject_id"":20179366,""retirement_reason"":""classification_count""},""filename"":""Allestree_151.jpg""}}",20179366
106843450,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:36:40 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:36:28.529Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:36:38.840Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":473,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1405}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""No printed content (blank page / cover or binding)""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""20179085"":{""retired"":{""id"":14612282,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-05-09T08:36:40.723Z"",""updated_at"":""2018-05-25T17:30:38.757Z"",""retired_at"":""2018-05-25T17:30:38.749Z"",""subject_id"":20179085,""retirement_reason"":""classification_count""},""filename"":""Allestree_022.jpg""}}",20179085
106843493,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:37:19 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:36:38.869Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:37:17.794Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1353}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":119.63703155517578,""y"":402.9297180175781,""tool"":0,""frame"":0,""width"":246.48381805419922,""height"":327.9660949707031,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":278.5274353027344,""y"":1028.3060302734375,""tool"":0,""frame"":0,""width"":103.88986206054688,""height"":65.185791015625,""details"":[{""value"":[0,1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179375"":{""retired"":{""id"":13741426,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-04-04T17:38:56.563Z"",""updated_at"":""2018-05-09T08:37:19.769Z"",""retired_at"":""2018-05-09T08:37:19.763Z"",""subject_id"":20179375,""retirement_reason"":""classification_count""},""filename"":""Allestree_154.jpg""}}",20179375
106843647,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:38:51 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:37:17.850Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:38:49.391Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":465,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1428}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""Printed text""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""Yes""},{""task"":""T1"",""task_label"":""### Marking the annotations \n\nDraw a box around each annotation. You will be prompted to draw additional boxes in case there are multiple annotations on one page."",""value"":[{""x"":72.7461929321289,""y"":423.1151123046875,""tool"":0,""frame"":0,""width"":236.49727630615234,""height"":232.19732666015625,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":212.49456787109375,""y"":1081.0074462890625,""tool"":0,""frame"":0,""width"":73.09915161132812,""height"":58.0494384765625,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":717.7387084960938,""y"":401.6153564453125,""tool"":0,""frame"":0,""width"":42.99951171875,""height"":45.14947509765625,""details"":[{""value"":[1]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":173.79502868652344,""y"":307.0164489746094,""tool"":0,""frame"":0,""width"":62.349273681640625,""height"":58.04931640625,""details"":[{""value"":[0]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":257.64404296875,""y"":311.31640625,""tool"":0,""frame"":0,""width"":68.79922485351562,""height"":36.549560546875,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""},{""x"":264.0939636230469,""y"":1126.156982421875,""tool"":0,""frame"":0,""width"":75.2491455078125,""height"":38.6995849609375,""details"":[{""value"":[1,2]}],""tool_label"":""Use the cursor to draw a box around each annotation. ""}]},{""task"":""T2"",""task_label"":""Does this page contain another annotation?"",""value"":""no""}]","{""20179535"":{""retired"":{""id"":14030293,""workflow_id"":5983,""classifications_count"":2,""created_at"":""2018-04-18T04:06:06.529Z"",""updated_at"":""2018-05-09T08:38:51.350Z"",""retired_at"":""2018-05-09T08:38:51.340Z"",""subject_id"":20179535,""retirement_reason"":""classification_count""},""filename"":""Allestree_198.jpg""}}",20179535
106843653,rahulkm,1780055,4737c1b389fdef2e565b,5983,Tag & classify annotations,68.115,2018-05-09 08:38:55 UTC,,,"{""session"":""71d1af831758126d4fa9d23a02631b9628de095f87adc02c4ebaf67116ca7b8c"",""viewport"":{""width"":1082,""height"":738},""started_at"":""2018-05-09T08:38:49.445Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2018-05-09T08:38:54.232Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":424,""clientHeight"":664,""naturalWidth"":1000,""naturalHeight"":1568}]}","[{""task"":""T0"",""task_label"":""What type of printed content is on this page? Please select all that apply:"",""value"":[""No printed content (blank page / cover or binding)""]},{""task"":""T3"",""task_label"":""Does this page contain any annotations (notes in the margins, underlined text, doodles and pointers, and other markings)? "",""value"":""No""}]","{""18221327"":{""retired"":{""id"":13117275,""workflow_id"":5983,""classifications_count"":3,""created_at"":""2018-03-10T03:44:34.110Z"",""updated_at"":""2018-05-09T08:38:56.087Z"",""retired_at"":""2018-05-09T08:38:56.074Z"",""subject_id"":18221327,""retirement_reason"":""classification_count""},""filename"":""Albin_115.jpg""}}",18221327
